edad,años_empresa,satisfaccion_equipo,estres_reportado,horas_formacion_mes_log,distancia_oficina_km_log,bono_anual_log,hijos_bin,jornada_bin,sexo_Mujer,sexo_No binario,departamento_Marketing,departamento_Operaciones,departamento_RRHH,departamento_Ventas
-0.527876840810518,0.4246580903510954,-0.1987515159391326,1.283339303662907,0.6282869552605037,0.5823282802872484,0.26022839922248786,1,0,True,False,False,False,False,True
-0.28943213367635345,-0.7994611428412653,0.49497105278384285,-0.835839400610505,-1.1664344495902401,-0.12058178848932624,0.402685902767074,0,0,True,False,False,False,False,True
-1.720100376481341,1.6487773235434562,0.14810976842235513,-0.48264294989826967,0.32276387079831953,-1.3850728974344726,0.5666012517465723,1,0,False,False,False,True,False,False
0.8233098329497478,-0.35432687622586145,1.535554905868306,0.9301428529506717,1.3316484376509228,-0.12058178848932624,0.6283080989815802,0,0,True,False,True,False,False,False
0.7438282639050263,-0.0204761762643085,1.535554905868306,0.9301428529506717,1.188360714625788,-1.3018694388178569,-0.6246321198396392,0,1,False,False,False,False,False,False
-0.4483952717657965,-1.6897296760720733,1.535554905868306,-1.5422323020349757,0.2051541863233575,-1.5695593856897507,-1.34554464353215,0,1,False,False,False,False,False,True
0.9027914019944694,-0.0204761762643085,-1.5861966533850835,-1.5422323020349757,1.0400225548362758,-0.8340094430556089,-0.6853271966223224,0,0,True,False,False,True,False,False
-0.28943213367635345,-0.4656104428797124,-0.8924740846621081,-0.835839400610505,0.6389819845907231,-0.6272947118399574,-0.8130353472568604,0,1,False,False,False,False,False,False
0.8233098329497478,0.20209095704339347,1.1886936215068182,-1.1890358513227404,-1.1664344495902401,2.0654162889280383,-1.530802527802672,1,0,True,False,False,False,False,False
1.5386439543522414,-0.13175974291815948,-0.1987515159391326,-0.48264294989826967,-0.24236950821585826,-0.6272947118399574,0.9093061896646486,0,0,False,False,False,False,False,False
-1.6406188074366193,-1.4671625427643713,-0.1987515159391326,0.5769464022384363,-0.36210475059923597,0.03126482590838447,-1.630882792467133,1,1,True,False,False,False,False,False
-0.05098742654218891,-0.9107447094951164,1.535554905868306,0.223749951526201,1.0400225548362758,0.9104697487801499,1.926457660252937,0,0,False,False,False,False,False,False
1.2207176781733555,0.9810759236203503,-0.1987515159391326,0.223749951526201,-0.5838057188580472,0.5444077184680686,0.7171747958381951,1,1,False,False,False,False,False,False
-1.6406188074366193,0.31337452369724444,-0.8924740846621081,0.9301428529506717,0.07426601654074932,0.8811683476227158,-0.6246321198396392,1,0,False,False,False,False,True,False
-1.5611372383918978,-0.6881775761874144,-0.5456128003006203,1.283339303662907,1.1059306281866657,0.8204886229740564,-0.01894989711792958,1,1,True,False,True,False,False,False
0.9822729710391909,0.5359416570049464,-0.8924740846621081,-1.1890358513227404,0.33666107244585675,-1.7849265396779874,0.9351951990423636,0,0,False,False,True,False,False,False
0.9027914019944694,-1.3558789761105203,-0.1987515159391326,1.283339303662907,-0.24236950821585826,0.8811683476227158,-1.8489031956713018,0,0,False,False,False,False,True,False
1.300199247218077,0.6472252236587974,-0.8924740846621081,-1.1890358513227404,0.8254382168642943,0.1926259200509127,-0.5089048135974669,0,1,False,False,False,True,False,False
1.300199247218077,-0.5768940095335634,1.535554905868306,0.9301428529506717,0.2654483956138415,0.5250207944275375,0.43665078224734377,1,0,False,False,False,False,True,False
1.300199247218077,-1.3558789761105203,-0.1987515159391326,0.223749951526201,0.9540274810525456,0.38047848372742,0.26022839922248786,0,0,False,False,False,False,True,False
0.42590198772614024,-0.7994611428412653,-1.5861966533850835,-0.835839400610505,1.383230372643914,-0.057681208590448126,-1.630882792467133,1,0,False,False,False,False,False,False
1.6181255233969631,-0.4656104428797124,-1.2393353690235958,1.283339303662907,-0.2887917972337217,-1.3018694388178569,-0.19968202364135762,0,0,False,False,False,False,False,False
0.5053835567708618,1.0923594902742013,1.1886936215068182,1.6365357543751424,-0.05378214133414211,1.0862355308135803,0.6880240517020565,0,1,True,False,True,False,False,False
-0.6073584098552396,-0.13175974291815948,0.49497105278384285,-1.1890358513227404,-1.7425010376622247,-0.057681208590448126,-0.8130353472568604,1,0,False,False,True,False,False,False
1.6181255233969631,0.20209095704339347,1.535554905868306,-0.12944649918603435,-1.3286145524512192,0.8662640642386642,-0.10711103498127028,0,0,True,False,False,False,False,False
-1.720100376481341,0.9810759236203503,-1.5861966533850835,0.5769464022384363,-1.7425010376622247,-0.40825982805518923,-1.0228105965322603,0,0,True,False,False,False,False,False
1.1412361091286338,1.0923594902742013,-1.5861966533850835,1.283339303662907,1.2015472482090745,0.7568111788432118,-0.7480801213061622,0,1,False,False,False,True,False,False
-0.4483952717657965,0.09080739038954248,-0.5456128003006203,-0.835839400610505,1.3999270990943609,-0.2564132136574788,0.8564159058776867,0,0,False,False,False,False,False,True
0.6643466948603048,-1.2445954094566694,1.535554905868306,-0.12944649918603435,0.8344686318393755,-0.6272947118399574,-0.7480801213061622,0,1,False,True,False,False,False,False
0.2669388496366972,-0.6881775761874144,0.49497105278384285,0.223749951526201,-1.9213778669736503,0.002292681847348517,1.5432673949772369,0,0,True,False,False,False,False,False
1.3796808162627985,-0.6881775761874144,1.1886936215068182,-0.12944649918603435,-1.4508751548475778,-1.5695593856897507,1.5246638816367402,0,0,True,False,False,False,False,False
1.300199247218077,0.4246580903510954,-0.5456128003006203,-0.835839400610505,0.5955974001033564,-0.2210902875225725,-0.2971273640225333,1,0,False,False,True,False,False,False
-1.2432109622130116,0.7585087903126484,-0.8924740846621081,0.5769464022384363,-1.271998325536152,-1.9078010100146618,-1.435856896101781,0,1,False,False,False,False,True,False
-1.5611372383918978,1.0923594902742013,0.49497105278384285,-1.1890358513227404,-1.1170481679826463,-0.5804093211706376,1.2205333479773466,1,0,False,False,False,False,False,True
-0.13046899558691044,1.5374937568896052,0.14810976842235513,-0.835839400610505,-0.6792350110137206,0.8204886229740564,0.5027661674315351,1,0,True,False,False,False,False,True
0.5053835567708618,-1.5784461094182223,-0.8924740846621081,-1.1890358513227404,0.39064301339877733,-0.4491904453018677,0.9607271072332004,0,0,False,False,True,False,False,False
0.8233098329497478,0.20209095704339347,0.8418323371453306,0.5769464022384363,0.6495793410562769,2.0294361075385514,-2.0960743430116087,0,1,False,False,False,False,False,False
0.8233098329497478,0.8697923569664994,0.49497105278384285,0.5769464022384363,-1.0241664124549503,0.4650469039897408,-0.45364596391286105,1,1,False,False,False,False,False,True
0.42590198772614024,1.3149266235819033,0.8418323371453306,0.5769464022384363,0.7310445360830021,-0.2210902875225725,1.685724898521822,1,0,False,False,False,False,False,False
-1.5611372383918978,-0.6881775761874144,0.8418323371453306,-1.1890358513227404,-0.17604274373050047,0.33601869331067863,-0.5658641999165535,0,0,False,False,False,False,False,True
1.0617545400839123,-1.5784461094182223,-1.5861966533850835,0.5769464022384363,-1.4508751548475778,0.2422168860132153,-0.3999890476873394,0,0,True,False,False,False,False,False
-0.7663215479446827,1.2036430569280523,0.14810976842235513,-1.1890358513227404,1.091604489829267,2.071316556224303,0.7458735722034531,0,1,True,False,True,False,False,False
0.3464204186814187,-0.0204761762643085,-0.1987515159391326,-0.835839400610505,-1.0696782247937195,0.8811683476227158,0.3328272726339324,0,0,True,False,False,True,False,False
1.2207176781733555,0.4246580903510954,0.14810976842235513,0.9301428529506717,-0.26534852580271523,0.11446828452499994,-0.8130353472568604,0,0,False,True,False,False,False,False
0.9027914019944694,1.6487773235434562,-1.5861966533850835,-1.1890358513227404,-1.4508751548475778,0.4234560018866632,1.3482414986118847,0,0,True,False,False,True,False,False
-0.8458031169894041,-0.4656104428797124,0.49497105278384285,0.5769464022384363,-2.1329442514422237,-1.6727509370003357,0.26022839922248786,1,1,False,False,False,False,True,False
0.10797571154725413,-0.6881775761874144,0.49497105278384285,0.9301428529506717,1.2274791087638206,-0.8340094430556089,0.9351951990423636,0,1,False,False,False,False,False,False
0.5848651258155833,-1.1333118428028184,-1.2393353690235958,0.223749951526201,-0.6465454558565734,0.35844023504252687,-0.9502117231208159,0,1,False,False,False,False,False,False
-0.8458031169894041,1.6487773235434562,1.1886936215068182,1.283339303662907,0.2051541863233575,-0.7265133596861308,2.0146187981162775,1,1,False,False,False,False,False,True
0.18745728059197567,1.3149266235819033,-0.8924740846621081,1.6365357543751424,0.07426601654074932,-0.8913169289153194,-0.01894989711792958,1,0,True,False,False,False,False,True
0.8233098329497478,-0.0204761762643085,-0.8924740846621081,-1.1890358513227404,-1.3881354178490515,1.0735338896088285,0.8293930318418875,0,0,True,False,False,False,False,False
1.3796808162627985,-0.6881775761874144,1.1886936215068182,1.6365357543751424,0.14155457342926087,-1.7849265396779874,1.2424393314114082,0,0,False,False,False,True,False,False
0.10797571154725413,-0.13175974291815948,0.49497105278384285,-0.48264294989826967,0.3503938063065731,1.0477489070077268,1.0833569721133913,0,0,False,False,False,False,False,False
1.3796808162627985,-1.4671625427643713,-0.1987515159391326,-1.5422323020349757,0.12509468797728363,0.5823282802872484,0.6880240517020565,1,0,False,False,False,False,False,False
-1.0047662550788472,1.5374937568896052,1.535554905868306,-0.12944649918603435,-0.2887917972337217,1.0862355308135803,0.06520250285713612,0,0,True,False,False,False,True,False
0.18745728059197567,-1.6897296760720733,0.8418323371453306,-0.835839400610505,0.9211060540856602,-1.2237118032919443,0.7458735722034531,0,0,False,False,False,False,False,True
0.7438282639050263,-0.7994611428412653,-0.5456128003006203,-1.5422323020349757,0.6282869552605037,-1.1500228244201465,-1.34554464353215,0,0,True,False,False,False,False,True
1.2207176781733555,0.4246580903510954,0.8418323371453306,-0.12944649918603435,0.6600807925283486,-0.6272947118399574,-1.34554464353215,0,0,True,False,False,False,False,False
-0.9252846860341256,-1.2445954094566694,-1.5861966533850835,-0.835839400610505,1.8518629756335963,0.38047848372742,-0.7480801213061622,0,1,False,True,False,False,False,False
-1.5611372383918978,-0.24304330957201048,1.535554905868306,-0.12944649918603435,-0.9381713386712205,1.1358264967758833,-0.01894989711792958,1,1,True,False,False,True,False,False
-1.1637293931682902,-1.2445954094566694,-1.2393353690235958,0.9301428529506717,-2.022346083574236,-0.2564132136574788,-0.01894989711792958,0,0,True,False,False,False,False,False
-0.6073584098552396,-1.6897296760720733,0.49497105278384285,0.5769464022384363,-0.980372442721505,0.4650469039897408,0.5977117991324258,0,0,True,False,False,True,False,False
1.1412361091286338,1.6487773235434562,1.1886936215068182,-0.12944649918603435,1.0770992701075761,-1.014191399251994,-0.5089048135974669,1,0,True,False,False,False,False,True
-1.2432109622130116,0.5359416570049464,0.8418323371453306,1.6365357543751424,1.113027913112388,-0.7265133596861308,-1.0983734961918434,0,0,True,False,True,False,False,False
1.5386439543522414,-0.35432687622586145,1.535554905868306,-1.1890358513227404,-0.19773314100950148,-1.2237118032919443,1.1069373419089716,1,1,True,False,True,False,False,False
0.42590198772614024,-0.7994611428412653,-1.2393353690235958,-0.835839400610505,-0.41368668559222715,0.689824363656726,-1.0228105965322603,1,0,False,False,False,True,False,False
0.9027914019944694,1.0923594902742013,0.49497105278384285,-1.5422323020349757,1.2959409289903672,-0.779141326237668,-2.542473508831674,0,0,True,False,False,False,False,True
0.8233098329497478,1.5374937568896052,0.8418323371453306,-0.48264294989826967,-1.2180163845832317,-0.2564132136574788,1.8179978702033348,1,0,False,False,False,False,False,True
0.028494142502532616,-0.7994611428412653,1.535554905868306,-1.1890358513227404,-0.8200624489969165,-0.18670941926951085,0.2968837355665975,0,1,True,False,False,True,False,False
0.18745728059197567,0.31337452369724444,1.535554905868306,-0.12944649918603435,-0.4403637792777017,0.2422168860132153,0.6283080989815802,0,0,True,False,False,False,False,False
-1.5611372383918978,-1.6897296760720733,1.535554905868306,0.223749951526201,0.3503938063065731,0.5053378754014478,0.6283080989815802,1,0,True,False,False,False,False,False
-0.9252846860341256,-0.9107447094951164,1.1886936215068182,1.283339303662907,0.3639659197133025,0.1410507964765823,-1.8489031956713018,0,0,False,False,False,True,False,False
-1.4021741003024548,-0.13175974291815948,0.49497105278384285,-0.48264294989826967,0.9376835141330034,1.583433974419394,-1.0983734961918434,0,0,False,True,False,True,False,False
0.9822729710391909,-0.6881775761874144,1.535554905868306,0.9301428529506717,1.188360714625788,-0.8913169289153194,-0.24776353204792378,0,1,False,False,False,False,True,False
-0.9252846860341256,-0.0204761762643085,-1.5861966533850835,-0.12944649918603435,0.7792009262474564,-0.3301021925292765,0.10588620639822781,0,1,True,False,False,False,False,True
-0.8458031169894041,1.3149266235819033,0.14810976842235513,-0.835839400610505,0.6910266922590299,-0.2210902875225725,1.8179978702033348,1,0,False,False,False,False,False,True
-0.28943213367635345,-0.9107447094951164,0.49497105278384285,0.9301428529506717,-1.0241664124549503,-1.1500228244201465,-0.6246321198396392,0,0,True,False,False,False,False,False
1.5386439543522414,-0.9107447094951164,0.49497105278384285,0.5769464022384363,-0.9381713386712205,1.5397278853710579,-0.10711103498127028,1,0,False,False,False,False,False,True
-0.4483952717657965,-0.35432687622586145,0.8418323371453306,-0.48264294989826967,-1.1170481679826463,0.08732609982577931,0.6880240517020565,0,0,True,False,False,False,True,False
-0.8458031169894041,-0.0204761762643085,1.535554905868306,-0.835839400610505,1.127093569789324,-1.6727509370003357,-0.8803530929876747,0,0,True,False,False,True,False,False
1.6181255233969631,-1.5784461094182223,0.49497105278384285,-1.5422323020349757,0.8699035215704559,-1.0803190300321786,-0.19968202364135762,0,0,False,False,True,False,False,False
0.028494142502532616,1.6487773235434562,1.535554905868306,-1.1890358513227404,0.33666107244585675,-1.014191399251994,1.1759279607734783,1,1,False,False,False,True,False,False
-1.1637293931682902,1.0923594902742013,0.49497105278384285,1.283339303662907,1.8518629756335963,1.2957559348535308,-0.19968202364135762,1,0,True,False,False,False,False,False
1.300199247218077,0.9810759236203503,-0.8924740846621081,0.9301428529506717,1.0549956976531312,-1.7849265396779874,1.4287339191514503,1,0,False,False,True,False,False,False
0.42590198772614024,1.3149266235819033,-0.1987515159391326,0.9301428529506717,-1.271998325536152,-1.9078010100146618,1.0594723310922647,0,0,False,False,False,False,True,False
-1.3226925312577333,1.6487773235434562,-0.5456128003006203,1.6365357543751424,1.5402808067309184,0.9532097784697268,-0.3999890476873394,0,1,True,False,False,False,False,False
-0.8458031169894041,0.7585087903126484,0.14810976842235513,1.283339303662907,0.9540274810525456,-0.5804093211706376,1.6685058534556219,0,0,True,False,False,False,False,False
1.45916238530752,0.6472252236587974,-1.2393353690235958,1.6365357543751424,0.9127276605178415,0.38047848372742,-0.10711103498127028,1,0,True,False,True,False,False,False
-0.6073584098552396,-0.9107447094951164,1.535554905868306,-1.1890358513227404,0.5505275616674636,0.21765983583558485,1.3889252021529763,0,0,True,False,False,False,False,False
0.7438282639050263,-0.0204761762643085,-1.2393353690235958,0.5769464022384363,0.8434293131845582,-1.014191399251994,0.8830499480674087,0,1,False,False,True,False,False,False
0.028494142502532616,-0.7994611428412653,1.1886936215068182,-0.48264294989826967,1.3662898897661504,0.8359284021722195,0.9093061896646486,1,0,True,False,False,False,False,False
0.9027914019944694,0.9810759236203503,-1.5861966533850835,-1.5422323020349757,0.9939077793932801,1.008077895287668,1.4677044953176537,1,1,False,True,False,False,False,False
0.18745728059197567,-1.1333118428028184,1.1886936215068182,-0.48264294989826967,0.8611457255248498,-1.1500228244201465,-0.8130353472568604,0,0,False,False,False,False,False,True
0.8233098329497478,-0.13175974291815948,0.8418323371453306,1.6365357543751424,0.8699035215704559,1.8327295642454724,0.7171747958381951,1,0,False,False,False,False,False,False
0.42590198772614024,0.8697923569664994,0.8418323371453306,0.5769464022384363,-1.4508751548475778,-1.6727509370003357,2.139454901632435,0,0,False,True,False,False,False,False
0.9822729710391909,-1.2445954094566694,1.1886936215068182,-0.835839400610505,0.25066599866212713,0.26631489892271065,-1.0228105965322603,0,1,False,False,False,False,False,False
0.9822729710391909,-0.6881775761874144,-1.5861966533850835,0.223749951526201,-0.15475035793472752,-1.2237118032919443,0.02360448267782315,1,1,True,False,False,True,False,False
0.9027914019944694,-0.0204761762643085,1.535554905868306,-1.1890358513227404,1.2590996611111653,0.7890430115028998,-1.7366849596676093,0,1,False,False,False,True,False,False
-1.5611372383918978,1.2036430569280523,0.49497105278384285,1.283339303662907,-1.7425010376622247,-0.4491904453018677,0.2968837355665975,0,0,False,False,True,False,False,False
0.3464204186814187,-0.6881775761874144,-0.1987515159391326,0.223749951526201,0.5955974001033564,-1.0803190300321786,-1.7366849596676093,0,1,True,False,False,False,False,True
-1.4816556693471763,-0.0204761762643085,-0.5456128003006203,-1.5422323020349757,1.2210502697829348,0.1410507964765823,-0.8130353472568604,0,0,True,False,False,False,False,False
-0.6073584098552396,-0.0204761762643085,1.535554905868306,1.6365357543751424,0.5505275616674636,0.1410507964765823,0.14569492339670168,1,1,True,False,False,False,False,False
0.5053835567708618,-0.0204761762643085,-0.5456128003006203,-0.12944649918603435,-1.271998325536152,-1.0803190300321786,-0.9502117231208159,1,0,True,False,False,False,False,True
-1.1637293931682902,-0.7994611428412653,-1.5861966533850835,0.5769464022384363,0.3503938063065731,-0.15322166234689394,0.7458735722034531,0,0,False,False,False,False,True,False
1.6181255233969631,-0.9107447094951164,-0.5456128003006203,0.223749951526201,-0.6147516185887283,-0.6272947118399574,0.5027661674315351,1,0,False,False,True,False,False,False
-1.0842478241235687,-0.6881775761874144,1.1886936215068182,-0.48264294989826967,0.23569285584527136,-0.40825982805518923,0.43665078224734377,0,0,True,False,False,False,False,True
0.7438282639050263,-0.9107447094951164,-0.8924740846621081,1.283339303662907,1.0171942290836642,-0.779141326237668,0.5666012517465723,0,0,True,False,False,False,False,False
0.5848651258155833,1.3149266235819033,-1.5861966533850835,0.5769464022384363,-0.17604274373050047,0.9248744366710524,1.2424393314114082,1,0,True,False,True,False,False,False
-1.720100376481341,0.9810759236203503,-0.8924740846621081,-0.48264294989826967,0.4037550452024504,2.0294361075385514,0.9859116317322152,1,0,True,False,False,False,True,False
-0.7663215479446827,1.0923594902742013,-0.1987515159391326,-0.12944649918603435,0.6600807925283486,-1.7849265396779874,0.10588620639822781,0,1,True,False,True,False,False,False
-0.6868399788999611,0.4246580903510954,0.14810976842235513,-1.5422323020349757,1.181710825550325,0.8204886229740564,1.8179978702033348,1,1,True,False,False,True,False,False
1.6976070924416846,-0.24304330957201048,-1.2393353690235958,0.9301428529506717,-0.712872220341931,0.9945782310590204,-0.34784379671238497,0,0,False,False,True,False,False,False
0.8233098329497478,0.7585087903126484,-0.1987515159391326,-0.48264294989826967,1.62522621742365,-0.2210902875225725,1.651125124850302,0,0,True,False,False,True,False,False
-1.1637293931682902,1.4262101902357542,0.8418323371453306,-0.12944649918603435,0.021108517873290034,1.5397278853710579,1.0833569721133913,0,0,False,False,False,False,False,True
0.8233098329497478,-0.0204761762643085,0.8418323371453306,1.6365357543751424,0.5955974001033564,1.8745453213511152,1.6158662683886809,0,1,False,False,False,True,False,False
-1.0047662550788472,-0.13175974291815948,-0.1987515159391326,1.283339303662907,1.6342919078153708,-0.2927312816047743,-1.34554464353215,0,0,False,False,False,False,False,False
-0.05098742654218891,-1.3558789761105203,1.535554905868306,0.9301428529506717,-0.19773314100950148,0.2422168860132153,-0.19968202364135762,0,1,True,False,False,False,True,False
-0.8458031169894041,-1.6897296760720733,1.535554905868306,1.6365357543751424,0.5844929855270586,2.4063844694062237,1.3482414986118847,1,0,True,False,True,False,False,False
1.5386439543522414,-0.4656104428797124,1.1886936215068182,1.283339303662907,-0.7832211811177144,-0.40825982805518923,-0.34784379671238497,1,1,False,False,True,False,False,False
0.5053835567708618,0.5359416570049464,-0.1987515159391326,-0.835839400610505,0.12509468797728363,0.21765983583558485,0.3328272726339324,0,1,True,False,False,True,False,False
-0.20995056463163195,-0.0204761762643085,-0.8924740846621081,1.6365357543751424,-0.712872220341931,0.9248744366710524,-0.5089048135974669,0,1,True,False,False,False,True,False
-1.0842478241235687,0.6472252236587974,-1.2393353690235958,-0.835839400610505,-0.3127184689916417,1.6173624102572361,1.4287339191514503,1,0,False,False,False,False,False,False
-0.28943213367635345,0.5359416570049464,-0.5456128003006203,0.9301428529506717,0.3639659197133025,-0.2210902875225725,0.06520250285713612,0,0,False,True,False,False,False,False
-0.20995056463163195,-0.13175974291815948,-0.1987515159391326,0.5769464022384363,-0.19773314100950148,1.2631160609959633,0.8564159058776867,0,0,False,False,False,False,False,True
0.42590198772614024,-1.3558789761105203,-1.5861966533850835,-1.1890358513227404,-0.9381713386712205,0.2899707214132115,-1.0983734961918434,0,0,False,True,False,False,False,False
-1.1637293931682902,-0.0204761762643085,-1.2393353690235958,-1.1890358513227404,-0.46766862654514746,-0.6272947118399574,-0.6246321198396392,0,1,False,False,False,False,False,True
1.2207176781733555,-0.5768940095335634,-1.2393353690235958,0.9301428529506717,-0.3876091281990736,0.5444077184680686,-1.530802527802672,1,1,True,False,True,False,False,False
0.8233098329497478,1.2036430569280523,-0.1987515159391326,0.5769464022384363,-0.41368668559222715,0.7890430115028998,-0.5089048135974669,0,0,False,False,False,False,False,True
0.18745728059197567,0.8697923569664994,0.49497105278384285,-0.48264294989826967,-0.36210475059923597,-0.3301021925292765,1.3066434784325718,1,1,True,False,False,False,False,True
-1.4021741003024548,-1.1333118428028184,-1.2393353690235958,-0.12944649918603435,-0.6792350110137206,1.3275898029618454,-0.45364596391286105,0,1,False,False,False,False,False,True
-0.6868399788999611,0.9810759236203503,0.49497105278384285,-0.12944649918603435,-2.1329442514422237,-0.2927312816047743,1.0594723310922647,0,1,True,False,False,False,False,False
0.5848651258155833,0.20209095704339347,-0.1987515159391326,-0.12944649918603435,0.8434293131845582,-0.9512908193531161,-1.8489031956713018,0,0,True,False,True,False,False,False
0.42590198772614024,-0.9107447094951164,1.535554905868306,0.223749951526201,1.4326166542515082,1.060705861839205,0.9859116317322152,1,0,True,False,False,False,False,False
0.18745728059197567,0.09080739038954248,-1.5861966533850835,0.9301428529506717,-1.1664344495902401,0.11446828452499994,-0.19968202364135762,1,0,False,False,True,False,False,False
1.2207176781733555,-1.6897296760720733,0.49497105278384285,-1.1890358513227404,-0.17604274373050047,1.0735338896088285,0.5027661674315351,0,0,False,False,False,False,False,False
-0.527876840810518,-1.4671625427643713,-1.5861966533850835,-1.5422323020349757,1.1547235052975775,-0.9512908193531161,-1.1771527893565203,0,0,True,False,False,True,False,False
0.8233098329497478,0.20209095704339347,-0.5456128003006203,-0.835839400610505,1.009483885314362,1.485246279170294,0.8564159058776867,1,0,False,False,False,False,False,False
-1.0047662550788472,-1.4671625427643713,0.8418323371453306,-0.835839400610505,1.515537812415257,-0.18670941926951085,-1.0983734961918434,0,0,False,False,False,False,False,True
-1.6406188074366193,0.20209095704339347,0.8418323371453306,0.223749951526201,-0.6465454558565734,-0.027345546524003464,1.7196897780020923,0,0,True,False,False,False,False,True
0.028494142502532616,0.5359416570049464,-1.2393353690235958,1.283339303662907,-0.7832211811177144,-1.014191399251994,1.1069373419089716,0,0,True,False,False,True,False,False
0.7438282639050263,0.9810759236203503,0.8418323371453306,0.9301428529506717,-1.662441539316151,-0.36858881633513024,-0.5658641999165535,1,1,False,True,False,False,False,True
0.2669388496366972,-0.5768940095335634,0.8418323371453306,0.9301428529506717,1.127093569789324,-1.3018694388178569,0.1846654995629051,0,0,True,False,False,False,True,False
0.10797571154725413,1.0923594902742013,-0.1987515159391326,-1.5422323020349757,-0.09312158556675199,1.9986660036301052,0.402685902767074,0,0,True,False,False,False,True,False
1.3796808162627985,-0.7994611428412653,1.535554905868306,1.6365357543751424,0.8163369743817617,1.0862355308135803,-0.5089048135974669,1,0,True,False,True,False,False,False
0.028494142502532616,-0.6881775761874144,-1.2393353690235958,1.283339303662907,-0.7832211811177144,-1.3850728974344726,-0.7480801213061622,0,0,False,False,False,False,True,False
-1.3226925312577333,0.8697923569664994,-1.2393353690235958,-0.12944649918603435,1.0697780946048454,-0.9512908193531161,0.14569492339670168,0,1,False,False,False,False,True,False
0.9027914019944694,0.9810759236203503,-0.1987515159391326,1.6365357543751424,1.3257729695644478,1.0346604072392502,1.3066434784325718,0,0,False,False,False,False,False,False
0.2669388496366972,0.4246580903510954,-1.2393353690235958,-1.1890358513227404,-0.05378214133414211,-1.4740189319333052,-0.7480801213061622,0,0,False,False,False,False,False,False
0.9027914019944694,0.6472252236587974,-1.2393353690235958,-1.5422323020349757,-0.36210475059923597,-1.4740189319333052,0.47000364849788806,1,0,False,False,False,True,False,False
-1.2432109622130116,-0.35432687622586145,0.49497105278384285,0.5769464022384363,-0.41368668559222715,0.4234560018866632,-1.34554464353215,1,1,False,False,True,False,False,False
-0.28943213367635345,-0.5768940095335634,1.1886936215068182,0.223749951526201,-1.0696782247937195,0.35844023504252687,0.36808612909555344,0,0,False,False,True,False,False,False
-1.2432109622130116,-0.13175974291815948,0.8418323371453306,-1.1890358513227404,1.652213537676398,0.21765983583558485,0.8019698043933798,1,0,True,False,True,False,False,False
-0.8458031169894041,1.0923594902742013,0.49497105278384285,1.283339303662907,-0.6465454558565734,-0.8913169289153194,0.6283080989815802,0,0,True,False,True,False,False,False
-0.8458031169894041,-1.6897296760720733,1.535554905868306,0.5769464022384363,-0.3876091281990736,0.4853497827074787,1.0107580987019464,1,1,True,False,False,True,False,False
-1.4021741003024548,-0.13175974291815948,0.14810976842235513,1.283339303662907,1.113027913112388,1.0477489070077268,-0.5089048135974669,1,0,True,False,False,False,False,False
